Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression,Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,ACOS,CPC,ROAS
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,enabled,,,,,0.75,best intel arc laptop 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,enabled,,,,,0.75,acer aspire 14 ai premium,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,enabled,,,,,0.75,intel arc 140v laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Broad,,,,enabled,,,,,0.75,acer copilot plus thin laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,B0DWNLQLL6,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer aspire 14 ai copilot plus ultra 7,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,intel core ultra 7 256v laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer aspire 14 intel arc graphics,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer aspire 14 ai 1tb ssd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,copilot plus pc intel arc 140v,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer a14 52m ultra 7,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,best intel arc laptop 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer aspire 14 ai premium,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,intel arc 140v laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Phrase,,,,enabled,,,,,1.00,acer copilot plus thin laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,B0DWNLQLL6,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer aspire 14 ai copilot plus ultra 7,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,intel core ultra 7 256v laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer aspire 14 intel arc graphics,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer aspire 14 ai 1tb ssd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,copilot plus pc intel arc 140v,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer a14 52m ultra 7,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,best intel arc laptop 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer aspire 14 ai premium,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,intel arc 140v laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DWNLQLL6,AG.B0DWNLQLL6.Exact,,,,enabled,,,,,1.50,acer copilot plus thin laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,,04/01/2026,06/30/2026,Manual,paused,365.40,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,B0DVCDZBWV,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,acer chromebook plus 515,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,chromebook plus with google ai,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,acer chromebook 15 inch touchscreen,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,chromebook plus intel core i3,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,acer chromebook 515 touchscreen,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,chromebook plus laptop 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,acer chromebook plus 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,google ai chromebook,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,acer chromebook cb515,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Broad,,,,enabled,,,,,0.75,chromebook 15 inch intel 256gb,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,B0DVCDZBWV,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,acer chromebook plus 515,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,chromebook plus with google ai,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,acer chromebook 15 inch touchscreen,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,chromebook plus intel core i3,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,acer chromebook 515 touchscreen,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,chromebook plus laptop 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,acer chromebook plus 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,google ai chromebook,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,acer chromebook cb515,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Phrase,,,,enabled,,,,,1.00,chromebook 15 inch intel 256gb,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,B0DVCDZBWV,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,acer chromebook plus 515,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,chromebook plus with google ai,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,acer chromebook 15 inch touchscreen,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,chromebook plus intel core i3,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,acer chromebook 515 touchscreen,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,chromebook plus laptop 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,acer chromebook plus 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,google ai chromebook,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,acer chromebook cb515,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,,N.SP.Q22026.Notebooks.Intel.B0DVCDZBWV,AG.B0DVCDZBWV.Exact,,,,enabled,,,,,1.50,chromebook 15 inch intel 256gb,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,,04/01/2026,05/15/2026,Manual,paused,266.01,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,B0F6PLQ93N,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer nitro v 15 intel i7 rtx 4050,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,gaming laptop rtx 4050 165hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer nitro v i7 13620h,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer gaming laptop under 1000,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,nitro v 15 rtx 4050 laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer nitro anv15 52 i7,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,best gaming laptop rtx 4050,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer nitro v 15 inch gaming,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,intel i7 rtx 4050 laptop 15 inch,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Broad,,,,enabled,,,,,0.75,acer nitro v 165hz fhd laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,B0F6PLQ93N,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,,,1.00,acer nitro v 15 intel i7 rtx 4050,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,,,1.00,gaming laptop rtx 4050 165hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,,,1.00,acer nitro v i7 13620h,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,,N.SP.Q22026.Notebooks.Intel.B0F6PLQ93N,AG.B0F6PLQ93N.Phrase,,,,enabled,,,,,1.00,acer gaming laptop under 1000,,phrase,,,,,,,,,,,,,,,,
