Date,Advertiser account ID,Advertiser account name,Entity ID,Type,Campaign ID,Campaign name,Budget currency,Impressions,Clicks,Total cost,Purchases (combined),Sales (combined)
10-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,520121709405886,C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,USD,8375,26,54.31,4,959.8
14-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,45336,160,1283.99,7,1965.55
7-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,335733425531216,N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,5340,46,125.17,6,1439.65
9-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,560720574941385,B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,USD,0,0,0,0,0
25-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,8491,13,31.18,0,0
26-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,516203922618177,N.Keyword.Store.SB.UPS.StoreSpotlight,USD,27159,94,247.63,9,1241.55
20-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,115797,223,984.28,28,5166.04
4-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,369323377946560,B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,USD,0,0,0,0,0
20-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,382929702717487,B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,USD,0,0,0,0,0
13-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,382929702717487,B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,USD,0,0,0,0,0
30-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,520121709405886,C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,USD,19670,67,204.52,6,1311.7
11-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,5263,4,19.63,6,2377.65
29-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,18722,66,197,6,1079.7
5-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,300358990869228,B.Keyword.Store.SB.UPS.StoreSpotlight,USD,0,0,0,0,0
17-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,0,0,0,0,0
22-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,170474248246250,C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,26224,34,76.14,3,475.8
6-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,425759037435957,B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,USD,136535,291,183.42,4,895.39
18-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,44900,160,1273.3,3,553.35
31-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,194825,243,914.09,0,0
31-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,560720574941385,B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,USD,20956,25,58.02,1,115.95
15-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,170474248246250,C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,26932,59,101.91,0,0
13-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,560720574941385,B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,USD,0,0,0,0,0
11-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,520906012389097,B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,USD,0,0,0,0,0
15-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,288898439745613,B2B - N.Keyword.Products.SB.UPS.1500units,USD,0,0,0,0,0
23-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,303378536736811,B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,USD,0,0,0,0,0
8-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,516203922618177,N.Keyword.Store.SB.UPS.StoreSpotlight,USD,114818,253,769.9,22,3856.39
2-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,318904892472489,B00429N18S_SD_Consideration_CXT-Category-Competitive brands_cpc_20251230,USD,2317,8,43.54,1,239.95
19-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,335733425531216,N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,5060,26,67.65,4,1029.8
6-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,0,0,0,0,0
27-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,78275,227,1042.45,20,3702.04
29-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,560720574941385,B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,USD,25002,31,107.23,0,0
12-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,303378536736811,B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,USD,0,0,0,0,0
24-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,263494384088815,C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,USD,157662,128,359.69,16,3299.46
17-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,303378536736811,B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,USD,0,0,0,0,0
6-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,51640494101738,C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,284,0,0,0,0
29-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,496257674867474,N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,USD,27377,135,400.9,6,1579.75
4-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,516203922618177,N.Keyword.Store.SB.UPS.StoreSpotlight,USD,0,0,0,0,0
19-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,516203922618177,N.Keyword.Store.SB.UPS.StoreSpotlight,USD,72510,239,779.82,38,6673.58
29-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,517243732232070,B.RSOV.Products.SB.UPS.1500units,USD,1593,35,0,7,1349.55
24-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,436092719312252,B.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,12489,75,231.69,4,875.8
24-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,298664655817372,C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,USD,36091,203,767.19,7,1479.65
14-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,414479380999065,B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,USD,0,0,0,0,0
19-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,414479380999065,B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,USD,0,0,0,0,0
23-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,425759037435957,B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,USD,0,0,0,0,0
14-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,15652,77,241.31,12,2273.4
2-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,490434522578484,C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,354,2,12.61,0,0
2-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,288898439745613,B2B - N.Keyword.Products.SB.UPS.1500units,USD,1651,6,52.72,2,287.9
12-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,382929702717487,B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,USD,0,0,0,0,0
21-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,436092719312252,B.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,5900,35,127.95,3,608.85
20-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,335733425531216,N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,4200,30,83.1,3,719.85
12-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,296198269696664,C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,0,0,0,0,0
3-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,441244082318393,B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,USD,0,0,0,0,0
4-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,15699,58,148.65,3,389.89
12-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,288898439745613,B2B - N.Keyword.Products.SB.UPS.1500units,USD,0,0,0,0,0
19-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,287421757846510,C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,6346,20,44.83,0,0
8-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,382929702717487,B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,USD,0,0,0,0,0
17-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,496257674867474,N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,USD,51128,292,2415.37,18,3271.18
16-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,300358990869228,B.Keyword.Store.SB.UPS.StoreSpotlight,USD,580,4,8.68,18,4435.69
21-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,293529288726869,B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,57,1,0.5,0,0
16-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,3325,7,13.85,0,0
24-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,414479380999065,B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,USD,0,0,0,0,0
22-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,490434522578484,C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,295,0,0,0,0
13-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,170474248246250,C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,22426,23,66.54,7,519.41
23-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,335733425531216,N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,3859,16,52.26,3,839.85
1-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,7294,7,32.87,2,299.9
21-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,84817009251939,C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,USD,4755,26,71.17,2,719.9
24-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,51640494101738,C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,474,0,0,0,0
25-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,89301,133,396.15,13,2559.3
25-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,90377,254,1200.22,21,5213.89
18-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,0,0,0,0,0
9-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,462435011616528,B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,USD,0,0,0,0,0
1-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,414479380999065,B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,USD,19786,21,92.2,6,1216.05
21-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,520906012389097,B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,USD,32649,53,172.62,0,0
15-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,520121709405886,C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,USD,43521,127,1321.6,3,719.85
25-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,170474248246250,C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,169806,210,470.05,21,3457.58
12-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,105166,364,2848.72,9,2215.18
12-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,401081905525372,C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,7346,32,32.69,0,0
28-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,520121709405886,C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,USD,3492,11,16.07,0,0
14-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,362619829731385,B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,2362,24,171.64,3,639.85
21-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,318904892472489,B00429N18S_SD_Consideration_CXT-Category-Competitive brands_cpc_20251230,USD,6360,7,13.2,1,239.95
1-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,517243732232070,B.RSOV.Products.SB.UPS.1500units,USD,0,0,0,0,0
1-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,296198269696664,C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,29173,71,204.12,0,0
13-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,339355478634336,B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,USD,0,0,0,0,0
2-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,353873361287335,B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,USD,50,0,0,0,0
2-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,401081905525372,C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,3414,2,1.15,0,0
24-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,13483,67,218.89,5,1301.79
6-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,14212,11,55.25,4,1009.6
19-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,4663,25,68.05,4,1360.7
11-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,501364882562485,C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,308,0,0,0,0
2-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,450441693358033,B2B - B.Keyword.Products.SB.UPS.1500units,USD,131,0,0,0,0
21-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,8822,51,178.04,4,1039.2
31-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,425759037435957,B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,USD,160197,253,903.11,0,0
31-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,586,0,0,0,0
18-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,38365855708871,C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,USD,2957,3,12.76,4,466.53
12-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,263494384088815,C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,USD,52328,41,232.65,4,304.64
28-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,296198269696664,C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,69954,163,226.29,0,0
11-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,293529288726869,B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,75,1,0.88,0,0
31-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,263494384088815,C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,USD,60588,47,224.36,7,798.65
4-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,516203922618177,N.Keyword.Store.SB.UPS.StoreSpotlight,USD,76150,259,746.93,29,4603.96
23-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,520121709405886,C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,USD,26425,163,584.31,13,5351.75
11-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,300358990869228,B.Keyword.Store.SB.UPS.StoreSpotlight,USD,0,0,0,0,0
14-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,298664655817372,C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,USD,14200,104,215.96,7,1694
17-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,287421757846510,C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,10376,21,42.35,1,359.95
7-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,496257674867474,N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,USD,5409,28,39.22,3,719.85
7-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,296198269696664,C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,37504,83,191.72,0,0
17-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,441244082318393,B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,USD,0,0,0,0,0
12-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,263494384088815,C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,USD,0,0,0,0,0
31-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,382929702717487,B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,USD,7939,20,31.41,0,0
31-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,520906012389097,B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,USD,109878,137,908.42,0,0
6-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,300358990869228,B.Keyword.Store.SB.UPS.StoreSpotlight,USD,0,0,0,0,0
23-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,410331745640501,N.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,10942,73,260.59,4,768.75
11-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,425328024590643,C.Keyword.Products.SB.UPS.1500units,USD,10485,32,88.16,5,947.75
24-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,296198269696664,C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,0,0,0,0,0
24-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,422752340317837,B.Keyword.Store.SB.UPS.2026.StoreSpotlight,USD,107676,248,1243.3,34,9850.2
18-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,436092719312252,B.Keyword.Video.SB.UPS.2026.StoreSpotlight,USD,36869,176,2303.07,4,899.8
25-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,293529288726869,B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,66,1,0.62,0,0
1-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,335733425531216,N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,USD,0,1,2,0,0
15-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,441244082318393,B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,USD,0,0,0,0,0
23-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,51640494101738,C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,USD,267,0,0,0,0
20-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,496257674867474,N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,USD,2559,13,24.82,1,239.95
21-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,378661668519490,B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,USD,221149,253,995.78,0,0
12-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,425759037435957,B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,USD,0,0,0,0,0
22-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,517243732232070,B.RSOV.Products.SB.UPS.1500units,USD,1011,26,0,2,379.9
22-Feb-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,339355478634336,B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,USD,0,0,0,0,0
18-Dec-25,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SB,501364882562485,C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,USD,314,2,3.76,0,0
27-Jan-26,amzn1.ads-account.g.ap8yon1iwz0h9l6rda434b6db,CyberPower,,SD,441244082318393,B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,USD,83286,62,373.79,8,1374.39
